name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Bogotá ,2023-10-11,27.3,11,15.6,29.8,11,15.7,10.3,72.5,0.8,100,16.67,rain,0,0,43.2,16.9,140.6,1026.1,61.3,11,218.7,18.8,8,10,2023-10-11T05:41:58,2023-10-11T17:44:06,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-12,23.2,8.5,15.2,23.2,7.4,15,9.6,72.7,0.9,100,20.83,rain,0,0,43.9,23.9,53.7,1026.3,49.4,11.1,266.7,23,9,10,2023-10-12T05:41:50,2023-10-12T17:43:43,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-13,20.3,7.5,14.4,20.3,7.5,14.4,10.8,80.6,2.7,100,33.33,rain,0,0,40,19.4,62.1,1026.6,57.6,10.8,220.2,19.2,8,10,2023-10-13T05:41:42,2023-10-13T17:43:21,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-14,19.3,10,14.1,19.3,9.6,14,9.7,76.5,0.6,100,20.83,rain,0,0,37.8,18.9,78.2,1027.7,60.2,10.9,173.7,15,6,10,2023-10-14T05:41:35,2023-10-14T17:43:00,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-15,20.9,8.8,14.1,20.9,7.2,13.9,9,74.3,0.7,100,16.67,rain,0,0,45.7,30.5,114.5,1027.7,51.7,11.2,234.6,20.3,9,10,2023-10-15T05:41:29,2023-10-15T17:42:39,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-16,19.5,8,13.8,19.5,7.4,13.8,10.3,81.3,1.3,100,41.67,rain,0,0,42.5,26.1,345.1,1027.5,67.5,10.6,227,19.5,8,10,2023-10-16T05:41:23,2023-10-16T17:42:19,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-17,20.2,10.4,14,20.2,10.4,14,10.7,82.6,0.9,100,33.33,rain,0,0,37.1,21.9,359.3,1026.6,65,10.4,218.4,18.9,8,10,2023-10-17T05:41:17,2023-10-17T17:41:59,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-18,20.9,10,15.1,20.9,8.8,15,10.2,75.5,0.1,100,4.17,rain,0,0,42.1,22.9,84.4,1026.3,60.5,10.7,228,19.8,7,10,2023-10-18T05:41:12,2023-10-18T17:41:40,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-19,19.2,10,15.1,19.2,9.1,15.1,9.7,71.8,1,100,33.33,rain,0,0,40.3,28.6,128.2,1026.6,66.5,11.2,133.6,11.5,6,10,2023-10-19T05:41:08,2023-10-19T17:41:21,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-20,20.3,6,13.5,20.3,6,13.4,9.6,79.5,0.9,100,25,rain,0,0,42.8,29.4,189.9,1026.8,53.8,10.9,207.1,18,7,10,2023-10-20T05:41:04,2023-10-20T17:41:04,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-21,19.4,10,13.8,19.4,9.1,13.8,10.4,81.3,4,100,58.33,rain,0,0,36.4,24.2,274.3,1027.2,72.3,10,197.6,17,7,10,2023-10-21T05:41:01,2023-10-21T17:40:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-22,19.1,10,13.9,19.1,10,13.9,11.4,85.8,2.2,100,45.83,rain,0,0,34.6,29.4,354.6,1027.2,85.5,9.7,155.3,13.5,7,10,2023-10-22T05:40:58,2023-10-22T17:40:30,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-23,23.2,10,14.7,23.2,10,14.7,11.4,83.5,1.5,100,33.33,rain,0,0,42.8,35.5,349.1,1026.7,60.1,10.7,250.2,21.6,10,10,2023-10-23T05:40:56,2023-10-23T17:40:15,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-24,19.3,7,14,19.3,6.2,13.9,11.3,84.8,1.3,100,29.17,rain,0,0,34.9,16.4,342,1026.3,64.1,9.8,169.7,14.8,7,10,2023-10-24T05:40:55,2023-10-24T17:40:00,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-25,20.3,7.8,13.8,20.3,7.8,13.8,10.9,84.4,2,100,41.67,rain,0,0,36.7,17.7,305.8,1025.6,44.8,10.1,233.7,20.4,8,10,2023-10-25T05:40:54,2023-10-25T17:39:46,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-26,20,11,14.6,20,11,14.6,11.9,84.9,4.3,100,41.67,rain,0,0,17.3,17.7,320.4,1024.6,73.2,9.4,134.7,11.6,8,10,2023-10-26T05:40:54,2023-10-26T17:39:33,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-27,18.2,11.9,14.4,18.2,11.9,14.4,11.9,85.9,12.4,100,83.33,rain,0,0,22.7,14.8,323.2,1025.1,80.4,9.6,134.9,11.6,5,10,2023-10-27T05:40:55,2023-10-27T17:39:20,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-28,19.2,12,14.7,19.2,12,14.7,12.3,86.4,8.6,100,79.17,rain,0,0,26.6,19.8,309.1,1025.2,88,9.1,151.3,13.1,7,10,2023-10-28T05:40:56,2023-10-28T17:39:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-29,20.2,12,14.9,20.2,12,14.9,12.1,84.7,9.7,100,75,rain,0,0,25.6,20.1,303.2,1025.4,81.1,9.2,152,13,6,10,2023-10-29T05:40:59,2023-10-29T17:38:58,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-30,20.3,9.5,14.3,20.3,8.2,14.3,11.9,86.6,5.4,100,58.33,rain,0,0,14.8,18.4,332.5,1025.7,69.8,8.2,159.4,13.9,9,10,2023-10-30T05:41:02,2023-10-30T17:38:48,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-31,19.6,11,14.9,19.6,11,14.9,12.2,84.7,2.1,100,45.83,rain,0,0,31.3,19.3,295.2,1025.4,75.5,9.2,214,18.6,8,10,2023-10-31T05:41:05,2023-10-31T17:38:38,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-01,20.3,12.8,15.1,20.3,12.8,15.1,12.2,84.3,8.6,100,70.83,rain,0,0,29.9,21,303.1,1025.2,68.9,9.9,202.1,17.4,8,10,2023-11-01T05:41:10,2023-11-01T17:38:30,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-02,18,12,14.2,18,12,14.2,12.6,90.5,11.4,100,100,rain,0,0,25.6,12.3,330.8,1025.2,78.4,8.4,152.8,13.1,6,10,2023-11-02T05:41:15,2023-11-02T17:38:23,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-03,20.2,12,14.8,20.2,12,14.8,12.5,87.4,7.2,100,70.83,rain,0,0,29.9,22.6,309.2,1024.6,81,9.4,200.8,17.5,7,10,2023-11-03T05:41:21,2023-11-03T17:38:16,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-04,18.2,11,14.2,18.2,11,14.2,12.3,89.4,10.1,100,100,rain,0,0,32,17.4,90.9,1025.2,73.2,9,85.6,7.2,4,10,2023-11-04T05:41:27,2023-11-04T17:38:11,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-05,18.4,11,14.9,18.4,11,14.9,11.9,83.8,6.7,100,91.67,rain,0,0,33.8,21.7,296.4,1025.1,79.6,10.3,182.3,15.7,8,10,2023-11-05T05:41:35,2023-11-05T17:38:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-06,17.3,12.8,14.7,17.3,12.8,14.7,12.6,87.3,1.7,100,37.5,rain,0,0,34.2,20.3,323.4,1025.9,88.4,9.2,187.4,16,6,10,2023-11-06T05:41:43,2023-11-06T17:38:02,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-07,20.1,12,15.2,20.1,12,15.2,12.5,85.2,5.7,100,66.67,rain,0,0,39.6,17.1,357.4,1026.5,73.3,10.1,123,10.6,4,10,2023-11-07T05:41:52,2023-11-07T17:37:59,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-08,20.1,9.8,15.3,20.1,9.8,15.3,11.5,79.3,0.6,100,16.67,rain,0,0,39.2,27.2,134.1,1026.3,64.9,10.8,203.5,17.8,8,10,2023-11-08T05:42:01,2023-11-08T17:37:57,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-09,20.2,10.3,15.7,20.2,10.3,15.7,10.8,74.8,1.1,100,25,rain,0,0,43.9,16.1,81,1025.6,53.5,10.9,183.5,15.9,6,10,2023-11-09T05:42:12,2023-11-09T17:37:56,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-10,19.9,11,15.1,19.9,11,15.1,11.5,79.8,1.6,100,37.5,rain,0,0,37.1,20.2,92.9,1025.4,63.5,10.4,132.4,11.5,5,10,2023-11-10T05:42:23,2023-11-10T17:37:56,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-11,19.9,11,15.2,19.9,11,15.2,10.9,76.7,0.7,100,29.17,rain,0,0,41,17.5,97.7,1025.1,69.7,10.8,174.9,15.2,7,10,2023-11-11T05:42:35,2023-11-11T17:37:57,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-12,20.2,11,15.3,20.2,11,15.3,11.7,81,1.5,100,25,rain,0,0,37.8,16.2,64.9,1025.2,64.2,10.7,134.8,11.7,6,10,2023-11-12T05:42:48,2023-11-12T17:37:59,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-13,21.3,8,15.3,21.3,8,15.2,11.1,79,1.6,100,41.67,rain,0,0,33.8,14.8,112.8,1025.2,58.2,10.9,169.6,14.7,7,10,2023-11-13T05:43:02,2023-11-13T17:38:02,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-14,21.9,11.8,16.5,21.9,11.8,16.5,10.9,71.9,1.6,100,37.5,rain,0,0,35.6,21.2,93.7,1024.7,52,10.7,198.2,17.2,7,10,2023-11-14T05:43:16,2023-11-14T17:38:05,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-15,21,12,15.1,21,12,15.1,11.8,82.1,1,100,20.83,rain,0,0,37.1,18.6,17.1,1025.5,71.1,10.6,188.9,16.5,7,10,2023-11-15T05:43:31,2023-11-15T17:38:10,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-16,22.9,10,15.6,22.9,8.4,15.5,10.1,72.5,0.1,100,4.17,rain,0,0,42.1,19,79.8,1025.9,33.9,11.1,270.3,23.3,10,10,2023-11-16T05:43:47,2023-11-16T17:38:16,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-17,24,7,15,24,7,14.9,9.6,73.9,0.4,100,8.33,rain,0,0,38.5,23.6,294.5,1026.1,35.6,11,270,23.4,10,10,2023-11-17T05:44:04,2023-11-17T17:38:22,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-18,20,12,15.6,20,12,15.6,10.5,72.7,1.1,100,12.5,rain,0,0,26.3,20.9,284.7,1027.2,72.9,10.2,197.8,17.2,8,10,2023-11-18T05:44:21,2023-11-18T17:38:30,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-19,19.4,12,14.8,19.4,12,14.8,12.3,85.9,3.9,100,41.67,rain,0,0,26.3,23.6,303.7,1027.5,74.5,10.2,171.9,14.9,6,10,2023-11-19T05:44:39,2023-11-19T17:38:38,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-20,19.9,12,14.5,19.9,12,14.5,12.4,88.3,6.7,100,58.33,rain,0,0.1,25.9,24.6,317.1,1026.6,74.9,9.9,174.2,15,6,30,2023-11-20T05:44:58,2023-11-20T17:38:48,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-21,21.3,9,14.9,21.3,8.3,14.9,11.3,80.4,3.3,100,62.5,rain,0,0,28.1,22.8,300.3,1025.5,58.3,10.6,213.7,18.5,8,10,2023-11-21T05:45:17,2023-11-21T17:38:58,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-22,20.4,8,14.1,20.4,8,14.1,11.5,85.4,2.8,100,45.83,rain,0,0,27.7,26.8,301.5,1025.4,58.1,9.3,192.9,16.7,7,10,2023-11-22T05:45:38,2023-11-22T17:39:09,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-23,20.4,9,14.1,20.4,7.9,14,11.3,85,1.6,100,41.67,rain,0,0,33.1,19.7,287,1026.1,57.9,9.8,212.9,18.5,7,10,2023-11-23T05:45:58,2023-11-23T17:39:22,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-24,19.9,9.5,14.5,19.9,7.4,14.2,9.6,74,2.1,100,50,rain,0,0,38.5,16.6,79.5,1027.3,54.2,10.9,203.6,17.8,7,10,2023-11-24T05:46:20,2023-11-24T17:39:35,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-25,20.2,9,14.5,20.2,7.9,14.5,10.4,78,0.2,100,8.33,rain,0,0,37.4,14.8,18.2,1027.1,57.2,10.7,222.6,19.4,8,10,2023-11-25T05:46:42,2023-11-25T17:39:49,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-26,20.3,9,15.1,20.3,7.9,15,9.2,71,0.3,100,8.33,rain,0,0,40.7,34.9,115.9,1026.2,50.9,10.9,211,18.2,7,10,2023-11-26T05:47:05,2023-11-26T17:40:03,0.48,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-27,19.3,12.3,15.9,19.3,12.3,15.9,10.1,69.2,1.5,100,29.17,rain,0,0,43.2,29.2,108.4,1026.5,77.5,10.7,185.6,16,7,10,2023-11-27T05:47:28,2023-11-27T17:40:19,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-28,19.3,9,15.1,19.3,7.6,15,9.2,69.5,1.6,100,33.33,rain,0,0,42.5,29.9,110.8,1026.7,61.6,10.8,158.6,13.7,5,10,2023-11-28T05:47:52,2023-11-28T17:40:36,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-29,25.2,6.8,13.9,25.2,6.8,13.8,9.4,77.1,1.2,100,37.5,rain,0,0,37.4,17,73.8,1025.7,49,11,202.3,17.6,7,10,2023-11-29T05:48:17,2023-11-29T17:40:53,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-11-30,20.3,4,12.8,20.3,4,12.8,9.6,83.4,0.3,100,12.5,rain,0,0,38.2,16,354.3,1025.7,52.6,8.9,238.6,20.6,8,10,2023-11-30T05:48:42,2023-11-30T17:41:11,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-01,21.2,6.5,13.6,21.2,4.8,13.2,7.7,72.6,0,0,0,,0,0,42.8,20.7,82.5,1026.3,28.6,11,255.2,22.1,9,10,2023-12-01T05:49:07,2023-12-01T17:41:30,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-02,21.1,3,13.3,21.1,0.9,13.1,8.5,76.4,0,0,0,,0,0,41.8,26.4,127.6,1026,31.1,10.8,242.7,20.9,8,10,2023-12-02T05:49:33,2023-12-02T17:41:50,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-03,21.3,7,14.6,21.3,7,14.5,10.5,78.5,0,0,0,rain,0,0,37.4,25.5,315.8,1025.6,56.1,10.7,241.6,20.8,9,10,2023-12-03T05:50:00,2023-12-03T17:42:10,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-04,21.4,9,14.9,21.4,7.9,14.8,9.2,72.6,0,0,0,rain,0,0,42.5,21.2,100.5,1025.6,32,10.7,220.2,19.1,8,10,2023-12-04T05:50:27,2023-12-04T17:42:32,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-05,20.2,6.6,13.7,20.2,4.5,13.2,8.1,72,0,0,0,rain,0,0,45.7,22.9,88.2,1025.9,35.5,10.8,242.6,20.9,8,10,2023-12-05T05:50:54,2023-12-05T17:42:54,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-06,20,8,13.9,20,7.2,13.7,7.8,69.8,0,0,0,rain,0,0,43.2,16.4,86.5,1025.5,34.9,11.1,224,19.2,8,10,2023-12-06T05:51:22,2023-12-06T17:43:16,0.8,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-07,20.7,7,14.8,20.7,7,14.7,10.3,76.9,0,0,0,rain,0,0,36.7,53.8,341.9,1025.9,47.2,9.7,241.6,20.9,9,10,2023-12-07T05:51:50,2023-12-07T17:43:40,0.83,Partially cloudy,Becoming cloudy in the afternoon.,wind,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-08,20.1,9,14.8,20.1,7.6,14.7,9.3,72.1,0,0,0,rain,0,0,47.5,25.5,111.8,1026.1,36.6,10.8,221.3,19.2,8,10,2023-12-08T05:52:19,2023-12-08T17:44:04,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-09,19.1,11,15.3,19.1,11,15.3,10.6,74.4,0.9,100,29.17,rain,0,0,39.2,23.7,117,1025.9,69.3,11.1,126.4,11,5,10,2023-12-09T05:52:48,2023-12-09T17:44:28,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-10,19.3,11,14.7,19.3,11,14.7,11.1,80.5,2.3,100,58.33,rain,0,0,41.4,21,115.7,1025,56.8,10.5,168.5,14.6,7,10,2023-12-10T05:53:17,2023-12-10T17:44:53,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-11,20.3,11,15.1,20.3,11,15.1,10.4,75.6,0.7,100,25,rain,0,0,39.2,22,85.9,1024.7,64.4,10.5,191.9,16.6,7,10,2023-12-11T05:53:46,2023-12-11T17:45:19,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-12,22.2,9,15.2,22.2,8.5,15,9,70.4,0,0,0,rain,0,0,47.9,25.1,97.7,1024.8,24.7,10.9,246.1,21.1,9,10,2023-12-12T05:54:15,2023-12-12T17:45:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-13,22.3,6,14.4,22.3,6,14.1,9.4,76.5,0,0,0,rain,0,0,38.9,14.9,66.7,1024.4,31.3,10.5,218.5,19,7,10,2023-12-13T05:54:45,2023-12-13T17:46:12,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-14,22.1,6.8,14.8,22.1,5.4,14.6,10.8,79.4,3.2,100,54.17,rain,0,0,31.3,22.8,301,1023.3,40.3,10.1,218.4,18.9,8,10,2023-12-14T05:55:15,2023-12-14T17:46:39,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-15,19.3,12,15.4,19.3,12,15.4,12.9,86.2,16,100,91.67,rain,0,0,32,11.2,354.9,1023.9,76.1,7.8,138.9,12.1,6,10,2023-12-15T05:55:45,2023-12-15T17:47:07,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-16,18.2,12,14.6,18.2,12,14.6,13,90.5,14.7,100,100,rain,0,0,25.2,13.3,317.1,1025.4,81.6,6.7,139.8,12.1,5,10,2023-12-16T05:56:15,2023-12-16T17:47:35,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-17,20.2,12.9,15.6,20.2,12.9,15.6,13.5,87.9,19.7,100,87.5,rain,0,0,20.2,24.2,307.6,1026,79.7,8.3,85.7,7.4,4,10,2023-12-17T05:56:45,2023-12-17T17:48:03,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-18,20.1,13,15.7,20.1,13,15.7,13.3,86.5,7.1,100,66.67,rain,0,0.2,28.1,24.3,268.2,1025.1,66.2,9.2,167.3,14.6,7,10,2023-12-18T05:57:15,2023-12-18T17:48:32,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-19,21.1,12.4,16,21.1,12.4,16,13.5,86.3,10.8,100,79.17,rain,0,0,24.1,20.7,294,1024.6,67.6,10.4,150.1,12.9,6,30,2023-12-19T05:57:45,2023-12-19T17:49:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-20,21.1,9.8,15.5,21.1,9.5,15.5,12.2,82.4,5,100,41.67,rain,0,0,27.4,26.3,287.1,1024.8,42.4,10.2,167.7,14.6,6,10,2023-12-20T05:58:15,2023-12-20T17:49:30,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-21,22.1,8,14.9,22.1,7.9,14.8,11.5,82.7,3.7,100,45.83,rain,0,0,29.5,23.6,278.7,1025.2,53.3,8.8,145.6,12.6,7,10,2023-12-21T05:58:45,2023-12-21T17:50:00,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-12-22,21.3,11,15.7,21.3,11,15.7,11.8,79.7,1.3,100,37.5,rain,0,0,31.3,20.1,95.5,1025.8,73.4,10.2,188.4,16.2,8,10,2023-12-22T05:59:15,2023-12-22T17:50:30,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
